lon,lat,locacion,yacimiento,administrado,etapa,estatus,area_m2,evaluaciones,puntos_exceden,anio_supervision,estado_locacion,departamento,provincia,distrito
-81.13052,-4.28542,EA9532,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.12858,-4.28716,EA9284,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12934,-4.28575,EA5873,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12338,-4.2821,EA10422,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Verificado,PIURA,TALARA,EL ALTO
-81.12801,-4.28295,EA9862,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12646,-4.28347,EA10423,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12682,-4.28054,EA9553,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12487,-4.28753,EA6269,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12277,-4.28331,EA9594,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,4.0,1ra Evaluacion,1,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12679,-4.28205,EA2346,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12569,-4.28545,EA9593,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,4.0,1ra Evaluacion,1,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12456,-4.28029,MNF-MC02-ZA02,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,8.0,1ra Evaluacion,2,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12417,-4.28793,EA6079,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,4.0,1ra Evaluacion,1,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12238,-4.29003,EA6538,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12564,-4.29081,EA7108,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13098,-4.28328,EA9872,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Verificado,PIURA,TALARA,EL ALTO
-81.1242,-4.2908,EA7511,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11695,-4.26301,EA7137,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.1245,-4.29549,EA7117,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12732,-4.29589,EA7168,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13055,-4.28694,MNF-MC03-999,No Definido,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,2025.0,Observado,PIURA,TALARA,EL ALTO
-81.12267,-4.28598,EA1181,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,4.0,1ra Evaluacion,1,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11787,-4.28777,EA7008,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12562,-4.2945,EA7508,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12092,-4.28868,EA7512,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,4.0,1ra Evaluacion,1,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12244,-4.28502,EA6252,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11727,-4.29109,EA78,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.11983,-4.28747,EA6264,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11909,-4.28946,EA7503,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11745,-4.29084,EA7021,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.13535,-4.27653,EA5964,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,62.46,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11438,-4.29398,EA7134,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11811,-4.29434,EA7139,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.12844,-4.28129,EA9004,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12991,-4.28115,EA7058,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,6.0,1ra Evaluacion,2,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13026,-4.28183,EA9961,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13751,-4.27991,EA9557,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13137,-4.27997,EA5956,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,EL ALTO
-81.13837,-4.27907,EA10037,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12883,-4.28004,EA1161,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13657,-4.28111,EA9597,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13586,-4.27826,EA10281,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.1341,-4.28165,EA2327,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,46.5,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13565,-4.28252,EA9556,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13425,-4.2798,EA10419,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.1353,-4.28033,EA10516,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Verificado,PIURA,TALARA,EL ALTO
-81.13694,-4.28231,EA1145,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,EL ALTO
-81.13616,-4.27945,EA1203,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,26.62,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13209,-4.28228,EA9873,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13843,-4.27766,EA1057,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13641,-4.27536,EA9861,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,181.58,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14042,-4.27632,EA2127,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13581,-4.27521,EA10272,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13753,-4.27598,EA9683,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12287,-4.27987,EA6251,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13671,-4.27265,EA9798,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,77.82,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12585,-4.27741,EA6333,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.1413,-4.26954,EA10118,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,6.0,1ra Evaluacion,2,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13468,-4.27393,EA594,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,69.13,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13248,-4.27758,EA10131,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.1373,-4.27862,EA10121,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,101.73,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.1383,-4.27258,EA9681,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11741,-4.28242,EA7093,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13943,-4.27378,EA9194,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.12506,-4.2778,EA9312,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.1191,-4.28251,EA1180,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13684,-4.27735,EA9686,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,13.55,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12329,-4.27909,EA9867,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12013,-4.28256,EA6167,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12911,-4.27451,EA9709,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13012,-4.27735,EA2358,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11737,-4.28483,EA6103,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11474,-4.28531,EA7502,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11927,-4.28611,EA6174,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11532,-4.28817,EA5899,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.11691,-4.28924,EA7513,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.11812,-4.28354,EA10413,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13988,-4.27777,EA9702,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12037,-4.28038,EA9963,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,4.0,1ra Evaluacion,1,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12112,-4.28243,EA9301,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11631,-4.28656,EA7516,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.13881,-4.28051,EA2283,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.13125,-4.27647,PQA-EA10122,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.14021,-4.27982,EA9283,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.14111,-4.27553,EA9574,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12951,-4.27667,EA10271,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,52.79,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12737,-4.27794,EA9308,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.1328,-4.276,EA2351,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12692,-4.27749,MNF-MC01-ZA02,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,No hay informacion,,,Verificado,PIURA,TALARA,EL ALTO
-81.12245,-4.27409,EA10408,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14031,-4.27083,EA10518,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.11889,-4.27362,EA6268,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,145.61,1ra Evaluacion,2,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11983,-4.27643,EA10502,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12036,-4.27366,EA10409,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12026,-4.27775,EA1250,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,14.54,1ra Evaluacion,1,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12133,-4.27705,EA9713,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11765,-4.27532,EA10503,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11785,-4.27896,EA10416,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,70.03,1ra Evaluacion,2,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12109,-4.27523,EA9591,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Verificado,PIURA,TALARA,EL ALTO
-81.12312,-4.2774,EA2366,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11753,-4.27998,EA6072,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11638,-4.27676,EA6128,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,43.22,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12014,-4.27731,EA6168,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,83.28,1ra Evaluacion,2,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11556,-4.27279,EA6249,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11358,-4.27746,EA7501,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,63.33,1ra Evaluacion,1,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11693,-4.2744,EA1257,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11298,-4.27528,EA6127,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,57.14,1ra Evaluacion,1,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11911,-4.27962,EA10411,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11031,-4.27762,EA6017,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,24.48,1ra Evaluacion,1,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.12708,-4.27627,EA10421,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.1245,-4.27564,EA9319,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11217,-4.28537,EA5812,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11191,-4.29035,EA5872,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.1093,-4.276,EA9417,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,196.3,1ra Evaluacion,1,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11477,-4.2828,EA6019,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,173.34,1ra Evaluacion,1,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.10597,-4.28854,EA7123,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.10721,-4.285,EA5924,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,130.98,1ra Evaluacion,1,2024.0,Supervisado,PIURA,TALARA,EL ALTO
