lon,lat,nro,lote,tipo,anio,riesgo_salud,riesgo_poblacion,riesgo_ambiente,cuenca,region_hidrografica,departamento,provincia,distrito,oficio
-81.25455,-4.62727,932,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,47-2015-OEFA/DE
-81.17076,-4.44569,933,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2016,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,239-2016-OEFA/DE
-81.17753,-4.45344,934,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2016,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,239-2016-OEFA/DE
-81.19058,-4.64245,745,VII/VI,"Pozo mal abandonado, emisiones",2014,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,001-2015-OEFA/DE
-81.20444,-4.28163,746,X,Instalación mal abandonada vinculada al pozo A_154,2019,Bajo,Medio,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,Oficio N° 317-2019-OEFA-DEAM
-81.24185,-4.44493,747,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,081-2015-OEFA/DE
-81.2056,-4.51806,1734,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,225-2015-OEFA/DE
-81.24689,-4.69743,1795,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,225-2015-OEFA/DE
-81.25299,-4.69898,1796,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,225-2015-OEFA/DE
-81.25812,-4.6933,1797,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,225-2015-OEFA/DE
-81.28025,-4.7053,1798,VII/VI,"Instalaciones mal abandonadas, suelos contaminados con efluente o derrame",2016,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,199-2016-OEFA/DE
-81.24277,-4.48595,1548,VII/VI,"Pozo mal abandonado, presenta emisiones fugitivas",2015,Bajo,Medio,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,017-2016-OEFA/DE
-81.24966,-4.65349,1549,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.25236,-4.28809,1550,X,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,199-2016-OEFA/DE
-81.1829,-4.64983,1551,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.2906,-4.66932,1614,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.29416,-4.66651,1615,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.297,-4.64739,1616,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.29363,-4.65393,1617,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.12426,-4.83752,1678,III,Suelos contaminados con efluente o derrame,2016,Medio,Medio,medio,Cuenca Chira,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,199-2016-OEFA/DE
-81.18489,-4.66195,1679,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.27511,-4.63609,1680,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.27828,-4.69088,1681,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.25366,-4.68813,1483,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.29134,-4.64234,1484,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.28321,-4.64173,1485,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.21,-4.64982,1486,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.2396,-4.45941,1552,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,017-2016-OEFA/DE
-81.14802,-4.64651,1553,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,0009-2015-OEFA/DE
-81.23015,-4.47063,1554,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,017-2016-OEFA/DE
-81.18714,-4.65465,1555,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.28958,-4.64796,1618,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.27681,-4.70676,1619,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.27963,-4.708,1620,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.25078,-4.67143,1621,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.27821,-4.68742,1682,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.24053,-4.44993,1683,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,246-2015-OEFA/DE
-81.25456,-4.45924,1684,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,246-2015-OEFA/DE
-81.19893,-4.51587,1685,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,246-2015-OEFA/DE
-81.14293,-4.85276,1487,III,Estructura mal abandonada,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,199-2016-OEFA/DE
-81.18121,-4.66219,1488,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.2357,-4.66789,1489,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.24313,-4.61239,1490,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.26358,-4.70615,1556,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.27253,-4.44499,1557,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,017-2016-OEFA/DE
-81.21171,-4.49335,1558,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,017-2016-OEFA/DE
-81.25314,-4.29086,1559,X,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,199-2016-OEFA/DE
-81.22067,-4.60864,1622,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.29339,-4.70752,1623,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.29812,-4.71204,1624,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.29853,-4.71386,1625,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.3086,-4.6794,1686,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.25763,-4.69284,1687,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.18881,-4.65136,1688,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.27114,-4.71098,1689,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.24207,-4.61497,1491,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.2424,-4.61784,1492,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.15221,-4.20838,1493,X,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,199-2016-OEFA/DE
-81.18393,-4.65973,1494,VII/VI,Pozo mal abandonado,2014,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.29076,-4.66817,1560,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.18563,-4.64878,1561,VII/VI,"Pozo mal abandonado, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.25378,-4.27646,1562,X,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,017-2016-OEFA/DE
-81.23074,-4.52619,1563,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,017-2016-OEFA/DE
-81.30884,-4.70293,1626,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.31285,-4.70103,1627,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.31353,-4.69749,1628,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.31465,-4.69893,1629,VII/VI,"Pozo mal abandonado, el afloramiento de líquidos con hidrocarburos, las emisiones gaseosas fugitivas provenientes del mismo y el suelo contaminado en el área circundante al pozo",2015,Alto,Alto,Alto,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 246-2015-OEFA/DE
-81.11234,-4.83487,1690,III,Suelos contaminados con efluente o derrame,2016,Medio,Medio,Medio,Cuenca Chira,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,199-2016-OEFA/DE
-81.19307,-4.6638,1691,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.24487,-4.57177,1692,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.27848,-4.70269,1693,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.27079,-4.44727,1495,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,231-2014-OEFA/DE
-81.3042,-4.66709,1496,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.23723,-4.62351,1497,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.30031,-4.67558,1498,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.23411,-4.4535,1564,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,017-2016-OEFA/DE
-81.23957,-4.51388,1565,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,017-2016-OEFA/DE
-81.26599,-4.45474,1566,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,017-2016-OEFA/DE
-81.23106,-4.62908,1567,VII/VI,"Suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.28601,-4.64868,1630,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.28561,-4.64732,1631,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.29229,-4.6536,1632,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.18347,-4.66251,1633,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.2493,-4.45837,1702,VII/VI,"Suelos contaminados con efluente o derrame, restos o depósitos de residuos",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,246-2015-OEFA/DE
-81.25984,-4.53282,1703,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,246-2015-OEFA/DE
-81.24779,-4.47017,1704,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,246-2015-OEFA/DE
-81.16322,-4.66166,1705,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.30121,-4.67414,1499,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.16879,-4.65531,1500,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.15281,-4.20537,1501,X,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,199-2016-OEFA/DE
-81.17411,-4.65357,1502,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.30205,-4.67066,1568,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.187,-4.64813,1569,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.25902,-4.69538,1570,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.25651,-4.67261,1571,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.22899,-4.6172,1634,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.29077,-4.65525,1635,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
-81.29013,-4.64355,1636,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2015-OEFA/DE
