lon,lat,nombre,tipo,etnia,familia_ling,federacion,zona
-76.78559,-5.35072,Sachavaca,Principal,Chayahuita (Shawi),Cahuapana,OKAPIASI,Marañón
-77.04185,-5.2491,Santa María,Principal,Chayahuita (Shawi),Cahuapana,FECONADIC,Marañón
-77.11378,-5.24558,Santa Martha,Principal,Aguaruna (Awajun),Jíbaro,ORADIC,Marañón
-77.01013,-5.04731,Shunuisha Machico,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Marañón
-76.91561,-5.13366,Shimpai Ninanau,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Marañón
-71.66999,-3.82499,Nuevo Libertad,Anexo,Yagua,Peba Yagua,FEPYBABAN,Amazonas
-70.25587,-4.09809,Nuevo Paraiso de Erene II Zona,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.18334,-3.98849,Puerto Alegre II Zona,Anexo,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.16831,-4.06268,San Juan de Barranco,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-71.21374,-3.96776,Nuevo Jesús de Praga,Principal,Yagua,Peba Yagua,AYATIBA,Amazonas
-69.97576,-4.19651,Ollanta Humala Tazo,Principal,Ticuna,Ticuna,No Existe,Amazonas
-70.80605,-3.92183,Paranaquiro,Principal,Ticuna,Ticuna,No Existe,Amazonas
-70.33018,-3.81044,San Antonio de Cacao,Principal,Ticuna,Ticuna,No Existe,Amazonas
-70.87629,-3.68922,1ro de Octubre,Principal,Yagua,Peba Yagua,No Existe,Amazonas
-70.59686,-3.82748,23 de Julio de fronteras,Principal,Yagua,Peba Yagua,No Existe,Amazonas
-70.35265,-3.91602,Barranquilla,Principal,Yagua,Peba Yagua,No Existe,Amazonas
-70.34865,-3.93822,Cahuide Yanayacu,Principal,Yagua,Peba Yagua,FECOTYBA,Amazonas
-71.11039,-4.00447,Emilia Barcia Bonifatty,Principal,Yagua,Peba Yagua,AYATIBA,Amazonas
-72.09805,-3.42766,Fernando Lores de Chamberillo,Principal,Yagua,Peba Yagua,No Existe,Amazonas
-70.6443,-3.83257,Isla del Tigre,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,No Existe,Amazonas
-70.38746,-3.94895,Nueva Galilea,Principal,Ticuna,Ticuna,No Existe,Amazonas
-71.41961,-4.00059,Nuevo Buen Jardín,Principal,Aguaruna (Awajun),Jíbaro,No Existe,Amazonas
-71.81652,-3.34673,Nueva Primavera,Principal,Yagua,Peba Yagua,No Existe,Amazonas
-71.02381,-3.98281,Nuevo San José de Prosperidad,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,No Existe,Amazonas
-70.84669,-3.95766,Nuevo Unión Progresista,Principal,Yagua,Peba Yagua,AYATIBA,Amazonas
-70.85128,-3.78287,Pashia,Principal,Yagua,Peba Yagua,No Existe,Amazonas
-70.52824,-3.94728,Primavera,Principal,Yagua,Peba Yagua,FECOTYBA,Amazonas
-71.75612,-3.39652,San Pedro de Shishita - Río Amazonas,Principal,Yagua,Peba Yagua,No Existe,Amazonas
-71.4114,-3.88136,Santa Elena de Imasa,Principal,Yagua,Peba Yagua,FECOTYBA,Amazonas
-71.282,-3.84406,Santa Rosa de Pucaplaya,Principal,Ticuna,Ticuna,AYATIBA,Amazonas
-70.60597,-3.59196,Santa Rosa,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.70183,-3.90476,Santa Elena,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-71.78274,-3.37952,Santa Lucia de Prefecto,Principal,Yagua,Peba Yagua,No Existe,Amazonas
-70.96132,-3.57315,Tangarana,Principal,Yagua,Peba Yagua,FECOTYBA,Amazonas
-70.56741,-3.94096,Villa Luz,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,FECOTYBA,Amazonas
-71.2311,-3.81133,Achual,Principal,Yagua,Peba Yagua,AYATIBA,Amazonas
-70.25113,-4.05303,Bellavista de Callaru,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.21503,-4.07801,Buen Jardín del Callaru,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.63394,-3.92925,Bufeo Cocha,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-71.28521,-3.81093,Cajocuma,Principal,Ticuna,Ticuna,AYATIBA,Amazonas
-71.19715,-3.94046,Capironal,Principal,Yagua,Peba Yagua,AYATIBA,Amazonas
-70.04329,-4.1691,Chineria,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-71.67287,-3.73894,Cóndor,Principal,Yagua,Peba Yagua,FEPYBABAN,Amazonas
-70.454,-3.94059,Cushillo Cocha,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.51881,-3.94258,Edén de la Frontera,Principal,Yagua,Peba Yagua,FECOTYBA,Amazonas
-70.7869,-3.73766,El Sol,Principal,Yagua,Peba Yagua,No Existe,Amazonas
-70.04673,-4.19299,Gamboa,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-71.28766,-3.79776,Juan Pablo II de Cajocuma,Principal,Yagua,Peba Yagua,AYATIBA,Amazonas
-71.18033,-3.97437,Las Palmeras del Bajo Amazonas,Principal,Ticuna,Ticuna,AYATIBA,Amazonas
-71.24415,-3.9397,Nueve de Octubre,Principal,Yagua,Peba Yagua,AYATIBA,Amazonas
-71.193,-3.98466,Nuevo Mayoruna,Principal,Yagua,Peba Yagua,AYATIBA,Amazonas
-71.26354,-3.86948,Nuevo Progreso del Río Amazonas,Principal,Ticuna,Ticuna,AYATIBA,Amazonas
-70.23646,-4.12348,Nueva Jerusalén de Erene,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.94684,-3.84976,Pancho Cocha,Principal,Yagua,Peba Yagua,FECOTYBA,Amazonas
-71.7653,-3.66003,Pichana,Principal,Yagua,Peba Yagua,FECONA,Amazonas
-70.19705,-3.9439,Puerto Alegre,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.43202,-3.90595,Puerto Sinai,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-71.74292,-3.6984,Remanso,Principal,Yagua,Peba Yagua,FEPYBABAN,Amazonas
-71.05822,-4.01648,San Alberto de Morona,Principal,Yagua,Peba Yagua,AYATIBA,Amazonas
-70.07306,-4.10371,San Francisco de Yahuma,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.60711,-3.61137,San José de Loreto Yacu,Principal,Yagua,Peba Yagua,FECOTYBA,Amazonas
-70.35663,-3.94472,San José de Yanayacu,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.60633,-3.93686,San Martín de Arahuana,Principal,Yagua,Peba Yagua,FECOTYBA,Amazonas
-70.36584,-3.91758,San Miguel,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.398,-3.90606,Santa Cecilia,Principal,Ticuna,Ticuna,No Existe,Amazonas
-71.30816,-3.89208,Santa Clara del Amazonas,Principal,Ticuna,Ticuna,FECONATIYA,Amazonas
-70.52377,-3.91684,Santa Rita de Gallinazo,Principal,Yagua,Peba Yagua,FECOTYBA,Amazonas
-70.6772,-3.92887,Santa Rita de Mochila,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.47542,-3.89996,Santa Rosa del Caño,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-71.65905,-3.79215,Santo Toribio de Mogrovejo,Principal,Yagua,Peba Yagua,FEPYBABAN,Amazonas
-71.23,-3.9205,Sargento Lores de Camote Isla,Principal,Yagua,Peba Yagua,AYATIBA,Amazonas
-70.73528,-3.80388,Uranias,Principal,Yagua,Peba Yagua,FECOTYBA,Amazonas
-71.2941,-3.81978,Verbena,Principal,Ticuna,Ticuna,AYATIBA,Amazonas
-70.58204,-3.93681,Villa Nueva Alianza,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.57449,-3.93958,Villa Nueva Esperanza de Caballo Cocha - Sector B,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.60072,-3.93543,Villa Nueva Vida,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.12823,-4.09985,Yahuma Callaru,Principal,Ticuna,Ticuna,No Existe,Amazonas
-70.14277,-4.071,Yahuma II Zona,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-70.12445,-4.07209,Yahuma I Zona,Principal,Ticuna,Ticuna,FECOTYBA,Amazonas
-71.31903,-3.87572,Yarina,Principal,Ticuna,Ticuna,No Existe,Amazonas
-70.33531,-3.85187,San Pedro de Cacao,Principal,Ticuna,Ticuna,No Existe,Amazonas
-72.25438,-2.45907,Puerto Milagro,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-72.84281,-2.43597,Puerto Elvira,Centroide,Huitoto,Huitoto,FECONAFROPU,Putumayo
-70.08678,-2.7939,El Alamo,Principal,Yagua,Peba Yagua,FECOIBAP,Putumayo
-71.00899,-2.308,Corbata,Principal,"Quechua, No Especificado",Quechua,FECOIBAP,Putumayo
-70.89596,-2.22782,Puerto Nuevo,Principal,"Quechua, No Especificado",Quechua,FECOIBAP,Putumayo
-71.41059,-2.38867,Puerto Franco,Principal,Yagua,Peba Yagua,FECOIBAP,Putumayo
-70.6488,-2.41519,San Martín,Principal,"Quechua, No Especificado",Quechua,FECOIBAP,Putumayo
-70.59581,-2.48899,Tres Esquinas,Principal,Huitoto,Huitoto,FECOIBAP,Putumayo
-71.30273,-2.3499,Pesquería,Principal,"Quechua, No Especificado",Quechua,FECOIBAP,Putumayo
-72.18383,-3.48798,Apayacu,Principal,No Existe,No Aplicable,No Existe,Amazonas
-76.2186,-5.21576,San Antonio de Rumiyacu,Principal,Jebero (Shiwilu),Cahuapana, ,Huallaga
-76.0177,-5.15554,San Francisco del Algodonal,Principal,Jebero (Shiwilu),Cahuapana, ,Huallaga
-75.99363,-5.15713,Nuevo San Francisco,Principal,Jebero (Shiwilu),Cahuapana, ,Huallaga
-76.06749,-5.18702,Vista Alegre,Principal,Jebero (Shiwilu),Cahuapana, ,Huallaga
-76.75794,-4.81741,Nuevo Laurel,Anexo,Aguaruna (Awajun),Jíbaro,FECIDIB,Marañón
-76.61731,-4.8597,Boca de Cahuapanas,Principal,Chayahuita (Shawi),Cahuapana,FECONADIC,Marañón
-76.61624,-4.83135,Nuevo Ideal,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Marañón
-76.92382,-4.78252,San Juan de Sasipahua,Principal,Chayahuita (Shawi),Cahuapana,FENADEM,Marañón
-76.8467,-4.82288,Boca de Sasipahua,Principal,Chayahuita (Shawi),Cahuapana,FECONASHAM,Marañón
-76.02121,-5.05243,Indio del Perú,Principal,"Quechua, Lamas (Kichwa)",Quechua,INQUERBAM,Marañón
-76.13581,-5.00261,Libertad - Río Marañón,Principal,"Quechua, Lamas (Kichwa)",Quechua,No Existe,Marañón
-76.04451,-5.03025,Los Angeles,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEINQUECUM,Marañón
-76.93252,-4.82735,Nueva Santa Rosa,Principal,Chayahuita (Shawi),Cahuapana,FECONASHAM,Marañón
-76.84886,-4.84718,Primavera,Principal,Chayahuita (Shawi),Cahuapana,FECONASHAM,Marañón
-75.96091,-5.01524,San Jose,Principal,"Quechua, Pastaza (Kichwa)",Quechua,AINQUECUM,Marañón
-76.76817,-4.81954,Estrella,Principal,"Quechua, No Especificado",Quechua,FECIDIB,Marañón
-76.62753,-4.7695,Nuevo Milagro,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Marañón
-76.27835,-4.69138,San Sebastian,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEINQUECUM,Marañón
-76.27381,-4.67933,6 de Mayo,Principal,"Quechua, Pastaza (Kichwa)",Quechua,No Existe,Marañón
-76.54581,-4.85276,Bristol,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEQUEBAP,Marañón
-76.46518,-4.88943,San Juan de Mojarayacu,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEQUEBAP,Marañón
-76.48145,-4.92277,Nueva Islandia,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEINQUECUM,Marañón
-76.20881,-4.91931,Nuevo Topal,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEINQUECUM,Marañón
-76.32561,-5.00606,Palpa,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,No Existe,Marañón
-76.30282,-4.96163,Papayacu,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,FEDECOCA,Marañón
-76.22112,-4.76788,Nueva Perlita,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEINQUECUM,Marañón
-76.24504,-4.73311,Puerto Alegría del Ungumayo,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEINQUECUM,Marañón
-76.51198,-4.90633,San Antonio,Principal,"Quechua, Pastaza (Kichwa)",Quechua,AINQUERBAP,Marañón
-76.2436,-4.92167,San Isidro Bajo Pastaza,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEINQUECUM,Marañón
-76.46263,-4.92578,San Miguel,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEINQUECUM,Marañón
-76.37391,-4.97158,San Rafael,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,FEDECOCA,Marañón
-76.14343,-4.9491,Ungumayo,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEINQUECUM,Marañón
-76.35243,-5.78961,Centro América,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-76.39021,-5.77365,Fray Martín,Principal,Chayahuita (Shawi),Cahuapana,FECONACHA,Huallaga
-76.40077,-5.7513,Moyobambillo,Principal,Chayahuita (Shawi),Cahuapana,FECONACHA,Huallaga
-76.36404,-5.77394,Oculiza,Principal,Chayahuita (Shawi),Cahuapana,FECONACHA,Huallaga
-76.75243,-5.83192,Bichanak,Principal,Aguaruna (Awajun),Cahuapana,No Existe,Huallaga
-75.7564,-6.10735,Nueva Barranquita,Anexo Reconocido,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.77011,-6.1116,San Eugenio,Anexo,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.77592,-6.02757,Louis Terry,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.74779,-6.02265,Nuevo Porvenir Shucushyacu,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.83061,-5.92773,Wanip,Principal,Aguaruna (Awajun),Jíbaro,No Existe,Huallaga
-75.80817,-6.09106,Parinari,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.97839,-5.82127,Nueva Francia,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.91165,-5.83917,San Hilarión,Principal,Chayahuita (Shawi),Cahuapana,FECONACHA,Huallaga
-76.1878,-5.80149,Cachihuañushca,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.75155,-5.71357,Nueva Santa Rosa - Anexo de la CCNN San Francisco,Anexo Reconocido,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.76689,-5.71335,Nuevo Yarina,Anexo,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.7277,-5.71622,Santa Clara,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.61658,-5.80441,6 de Diciembre,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.8162,-5.7307,Nueva Esperanza,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.70493,-5.72169,Nuevo Triunfo,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.76238,-5.72481,San Francisco,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-75.79736,-5.72161,San Pablo de la Cruz,Principal,Chayahuita (Shawi),Cahuapana,No Existe,Huallaga
-72.11916,-3.52978,Santa Elena de Miraflores,Principal,Yagua,Peba Yagua,No Existe,Amazonas
-72.17409,-3.57771,Puerto Fujimori,Anexo,Yagua,Peba Yagua,FEPYROA,Amazonas
-72.22998,-3.51276,San Augusto,Principal,No Existe,No Aplicable,FEPYROA,Amazonas
-72.1455,-3.56429,Pobre y Alegre,Anexo,Yagua,Peba Yagua,FEPYROA,Amazonas
-71.87887,-3.32506,Betania,Principal,Bora (Bóóráá),Huitoto,FECONA,Ampiyacu
-71.99247,-3.22549,Boras de Brillo Nuevo,Principal,Bora (Bóóráá),Bora,FECONA,Ampiyacu
-71.91689,-3.33343,Boras de Pucaurquillo,Principal,Bora (Bóóráá),Huitoto,FECONA,Ampiyacu
-72.22286,-3.59895,Comandancia,Principal,Yagua,Peba Yagua,FEPYROA,Amazonas
-71.9169,-3.33342,Huitotos de Pucaurquillo,Principal,Huitoto,Huitoto,FECONA,Ampiyacu
-71.99399,-3.34045,Nueva Esperanza,Principal,Ocaina,Huitoto,FECONA,Ampiyacu
-72.1619,-3.32477,Nuevo Porvenir,Principal,Huitoto,Huitoto,FECONA,Ampiyacu
-71.95092,-3.45493,Palometillo,Principal,Yagua,Peba Yagua,FEPYROA,Amazonas
-71.98872,-3.26778,Nuevo Perú,Principal,Bora (Bóóráá),Bora,FECONA,Ampiyacu
-71.86488,-3.31767,San José de Piri,Principal,Yagua,Peba Yagua,FECONA,Ampiyacu
-72.43833,-3.60559,San José de Topal,Principal,Yagua,Peba Yagua,FEPYROA,Amazonas
-71.87623,-3.32421,Santa Lucia de Pro,Principal,Yagua,Peba Yagua,FECONA,Ampiyacu
-72.05953,-3.37633,Tierra Firme,Principal,Huitoto,Huitoto,FECONA,Ampiyacu
-72.00082,-3.20389,Boras de Colonia,Principal,Bora (Bóóráá),Bora,FECONA,Ampiyacu
-72.00805,-3.36944,Estirón del Cusco,Principal,Huitoto,Huitoto,FECONA,Ampiyacu
-71.95812,-3.3334,Huitotos del Estirón,Principal,Huitoto,Huitoto,FECONA,Ampiyacu
-72.15985,-3.56146,Nueva Vista de Santa Rosa,Principal,Yagua,Peba Yagua,FEPYROA,Amazonas
-72.13796,-3.58797,Nuevo Libertad de Paucarillo,Principal,Yagua,Peba Yagua,FEPYROA,Amazonas
-71.9926,-3.294,Puerto Isango,Principal,Ocaina,Huitoto,FECONA,Ampiyacu
-72.34977,-3.64553,Santa Ursula,Principal,Yagua,Peba Yagua,FEPYROA,Amazonas
-75.23818,-0.53222,Puerto Estrella,Principal,Secoya,Tucano,OISPE,Napo
-75.18124,-0.98588,Dos Fronteras,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-75.10329,-1.04093,San Juan de Miraflores,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-75.00708,-1.10069,Torres Causano,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-75.02176,-1.11927,Vencedores del Río Napo,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.93901,-1.24269,Cedro Isla,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
-74.94504,-1.19073,Urpi Isla,Anexo,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.88372,-1.28216,Pinduyacu,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.76809,-1.27923,Estirón de Santa María,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.67403,-1.34623,Vencedor de Guajoya,Principal,Secoya,Quechua,OISPE,Napo
-74.7833,-1.32818,Yarina Llacta,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.70282,-1.39203,Chingana,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.74435,-1.36314,Túpac Amaru,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.62676,-1.55245,Camunguy,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.62186,-1.47017,Humandi,Anexo,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.6118,-1.56492,Monterrico,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.63532,-1.43282,Santa María de Angoteros,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.7201,-1.74953,Aushiri,Anexo,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.64462,-1.63842,Samunabula,Anexo,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.70757,-1.79279,Campo Serio,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.68905,-1.75681,Paula Cocha,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.66092,-1.84794,Ingano Llacta,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.55442,-1.96135,Puerto Elvira,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.53172,-1.93856,Loroyacu,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.46973,-1.98585,Nuevo Cajamarca,Anexo Reconocido,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.38598,-2.07323,Nueva Holanda,Anexo Reconocido,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.43547,-2.05345,Rumituni,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.44754,-2.02251,Sunullacta,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.21893,-2.13361,Bandeja Isla,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
-74.27637,-2.11834,Pucayacu,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.13101,-2.14179,San Carlos,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.09743,-2.18564,Quechua de San Fernando I Zona,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.08329,-2.20274,San Fernando,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.07734,-2.34251,Nuevo Defensor,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-74.04245,-2.29737,Sumac Allpa,Principal,"Quechua, Napo (Kichwa)",Quechua,ORKIWAN,Napo
-74.07573,-2.38486,Santa Victoria,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.98743,-2.41426,Diamante Azul,Principal,"Quechua, Napo (Kichwa)",Quechua,FECUMNCU,Napo
-73.87047,-2.36008,Rango Isla,Anexo,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.90731,-2.35141,San Jorge,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.80965,-2.3286,Copal Yacu,Anexo,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.75201,-2.40765,Patria Nueva,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.66299,-2.3409,Nuevo Libertador,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.68026,-2.34083,Santa Elena,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMN,Napo
-73.65372,-2.34918,Vista Hermosa - Río Tambor Yacu,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.72359,-2.47767,Huiririma,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.70667,-2.4816,Sargento Lores,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.67516,-2.48062,Juan Pablo II,Anexo,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.65527,-2.49388,Nuevo San José,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.61479,-2.47273,Nuevo San Pedro,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.6022,-2.51771,Huitotos de Fortaleza,Principal,Huitoto,Huitoto,FECONAMNCUA,Napo
-73.52587,-2.50237,Nuevo San Antonio de Lancha Poza,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.56232,-2.53592,San Lorenzo,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.52731,-2.62372,Puerto Alegre,Anexo,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.50416,-2.64282,Puerto Arica,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.5451,-2.63497,Lagarto Cocha,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.52329,-2.59553,San Juan de Yanayacu,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.50833,-2.56436,Nuevo San Roque,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.53553,-2.68601,Ninayacu,Anexo Reconocido,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.48911,-2.68605,Morón Isla,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.52084,-2.70571,Pucabarranca,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.49619,-2.75972,Nueva Argelia Anexo de la CCNN Cruz de la Plata,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
-73.50426,-2.74456,Cruz de Plata,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.56697,-2.76731,Berlín,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.53618,-2.85896,Nuevo Chambira,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.54122,-2.83443,Santa Rosa,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.525,-2.87598,Vencedores de Vista Alegre,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
-73.25236,-2.98338,Nueva Unión,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
-73.23461,-3.1109,Cerro de Pasco,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.27901,-2.99272,Nueva Antioquia,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
-73.2664,-2.99066,Nueva Floresta,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
-73.16176,-3.11378,Nueva Libertad,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.23979,-3.07015,San Francisco de Pinsha,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.30979,-2.94823,Vencedores de Zapote,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
-73.39118,-3.02038,Huitotos de Negro Urco,Principal,"Quechua, Napo (Kichwa)",Quechua,FECONAMNCUA,Napo
-73.17953,-3.02012,Nueva Vida,Principal,Orejón (Mae Juna),Tucano,FECONAMAI,Napo
-73.15569,-3.03988,Puerto Huamán,Principal,Orejón (Mae Juna),Tucano,FECONAMAI,Napo
-73.2015,-3.43052,Flor de Agosto,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
-73.21565,-3.17783,Puerto Abeja,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
-73.14337,-3.16291,Copalillo,Principal,"Quechua, Napo (Kichwa)",Quechua,No Existe,Napo
